
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
95,1966,13,1966-12-11,37-029,PHI,,CLE,W 33-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,4,4,100.0,0,15,2,73,36.50,0
96,1966,14,1966-12-18,37-036,PHI,@,WAS,W 37-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,5,80.0,1,1,100.0,0,7,6,242,40.33,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
97,1967,1,1967-09-17,37-309,PHI,,WAS,W 35-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,5,100.0,,,,0,5,5,208,41.60,0
98,1967,2,1967-09-24,37-316,PHI,,BAL,L 6-38,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,,,2,2,100.0,0,6,3,87,29.00,0
99,1967,3,1967-10-01,37-323,PHI,,PIT,W 34-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,2,2,100.0,0,10,4,156,39.00,0
100,1967,4,1967-10-08,37-330,PHI,@,ATL,W 38-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,5,100.0,1,3,33.3,0,8,5,199,39.80,0
101,1967,5,1967-10-15,37-337,PHI,,SFO,L 27-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,2,3,66.7,0,9,3,131,43.67,0
102,1967,6,1967-10-22,37-344,PHI,@,STL,L 14-48,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,,,,0,2,6,212,35.33,0
103,1967,7,1967-10-29,37-351,PHI,,DAL,W 21-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,,1,0.0,0,3,2,99,49.50,0
104,1967,8,1967-11-05,37-358,PHI,@,NOR,L 24-31,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,1,1,100.0,0,6,5,146,29.20,0
105,1967,9,1967-11-12,38-000,PHI,@,RAM,L 17-33,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,1,2,50.0,0,5,7,288,41.14,0
106,1967,10,1967-11-19,38-007,PHI,,NOR,W 48-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,6,6,100.0,2,2,100.0,0,12,5,187,37.40,0
