
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
91,1981,8,1981-10-25,30-048,BAL,@,CLE,L 28-42,*,17,37,45.95,249,3,2,72.9,6.73,5.92,1,17,17.00,0,0,0
92,1981,9,1981-11-01,30-055,BAL,@,MIA,L 10-27,*,23,37,62.16,248,1,2,68.3,6.70,4.81,0,0,,0,0,0
93,1981,10,1981-11-08,30-062,BAL,,NYJ,L 14-41,*,24,33,72.73,243,1,1,90.8,7.36,6.61,1,3,3.00,0,0,0
94,1981,11,1981-11-15,30-069,BAL,@,PHI,L 13-38,*,8,17,47.06,93,1,1,59.2,5.47,4.00,0,0,,0,0,0
95,1981,12,1981-11-22,30-076,BAL,,STL,L 24-35,*,23,45,51.11,230,2,2,62.3,5.11,4.00,2,12,6.00,0,0,0
96,1981,13,1981-11-29,30-083,BAL,@,NYJ,L 0-25,*,10,24,41.67,142,0,1,44.1,5.92,4.04,2,7,3.50,0,0,0
97,1981,15,1981-12-13,30-097,BAL,@,WAS,L 14-38,*,14,25,56.00,217,2,2,78.2,8.68,6.68,2,5,2.50,0,0,0
98,1981,16,1981-12-20,30-104,BAL,,NWE,W 23-21,*,17,28,60.71,267,3,1,113.2,9.54,10.07,3,11,3.67,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
99,1982,1,1982-09-12,31-005,RAM,@,GNB,L 23-35,*,17,31,54.84,202,1,2,58.8,6.52,4.26,2,16,8.00,0,0,0
100,1982,2,1982-09-19,31-012,RAM,,DET,L 14-19,*,8,16,50.00,99,0,1,43.5,6.19,3.38,3,13,4.33,0,0,0
101,1982,3,1982-11-21,31-075,RAM,@,ATL,L 17-34,*,17,28,60.71,159,1,0,88.2,5.68,6.39,3,14,4.67,0,0,0
102,1982,4,1982-11-28,31-082,RAM,,KAN,W 20-14,*,6,12,50.00,67,0,1,32.3,5.58,1.83,3,30,10.00,0,0,0
,,,102 Games,,,,,47-55-0,,1430,2551,56.06,18190,124,101,78.2,7.13,6.32,247,1429,5.79,14,14,84
